service_id,customer_id,service_date,service_type,service_center,city,promised_duration_hours,actual_duration_hours,delay_hours,labor_cost,parts_cost,total_cost,technician_skill_rating,wait_time_minutes,communication_satisfaction,overall_satisfaction,recommendation_score,nps_category,follow_up_received,issue_resolved_first_visit,service_advisor_rating,facility_cleanliness_rating,parts_availability,booking_method,pickup_dropoff_used,warranty_claim
SRV_003902,CUST_01574,2024-06-22 05:00:18.741246,Regular Service,Vastrapur,Ahmedabad,3.5,4.4,0.9,2351.0,451.0,2803.0,0.81,57.0,4.8,3.3,0.5,Detractor,False,True,4.0,4.1,Available,Phone,False,False
SRV_003903,CUST_01621,2023-12-10 05:00:18.742244,Major Service,Karol Bagh,Delhi,4.9,4.8,0.0,13993.0,2381.0,16375.0,0.77,95.0,4.6,3.8,7.1,Passive,True,True,3.5,4.2,Not Available,Phone,True,False
SRV_003904,CUST_00051,2024-02-06 05:00:18.657243,Regular Service,New Town,Kolkata,3.3,3.4,0.1,2060.0,778.0,2838.0,0.64,110.0,4.3,3.9,7.1,Passive,False,True,3.5,4.9,Delayed,Phone,True,False
SRV_003905,CUST_00703,2024-01-30 05:00:18.692244,Regular Service,Salt Lake,Kolkata,1.8,2.8,1.0,3160.0,719.0,3879.0,0.64,27.0,4.1,3.4,5.8,Detractor,False,False,3.2,4.9,Delayed,Phone,True,False
SRV_003906,CUST_01399,2026-01-08 05:00:18.736244,Regular Service,Maninagar,Ahmedabad,1.9,3.0,1.1,4770.0,1643.0,6413.0,0.96,113.0,3.8,4.3,7.8,Passive,False,True,3.1,3.8,Available,Mobile App,True,False
SRV_003907,CUST_01090,2025-01-31 05:00:18.701242,Brake Service,Banjara Hills,Hyderabad,3.3,4.3,1.0,7833.0,1812.0,9645.0,0.71,74.0,3.8,3.2,3.3,Detractor,False,True,4.9,4.8,Not Available,Walk-in,False,False
SRV_003908,CUST_00975,2023-09-05 05:00:18.698242,Major Service,Maninagar,Ahmedabad,5.9,7.0,1.1,12463.0,1803.0,14266.0,0.83,54.0,3.4,3.3,2.0,Detractor,False,True,4.0,4.6,Available,Walk-in,False,False
SRV_003909,CUST_01723,2023-08-07 05:00:18.760245,Regular Service,Salt Lake,Kolkata,2.9,4.1,1.2,4301.0,966.0,5267.0,0.83,84.0,4.2,4.0,7.7,Passive,True,True,4.5,4.7,Available,Mobile App,False,False
SRV_003910,CUST_01908,2023-09-15 05:00:18.765246,Transmission Service,Satellite,Ahmedabad,4.5,5.7,1.2,22578.0,8656.0,31234.0,0.86,18.0,4.0,3.2,5.1,Detractor,True,False,3.4,4.1,Available,Online,False,False
SRV_003911,CUST_01515,2025-08-17 05:00:18.740245,Brake Service,Banjara Hills,Hyderabad,3.0,2.0,0.0,5465.0,1044.0,6509.0,0.72,40.0,3.8,4.0,7.7,Passive,False,False,4.2,3.5,Available,Online,True,False
SRV_003912,CUST_01223,2023-12-21 05:00:18.723244,Regular Service,Vastrapur,Ahmedabad,3.9,4.0,0.1,3608.0,934.0,4542.0,0.93,31.0,3.2,4.7,9.5,Promoter,True,True,3.4,4.5,Not Available,Online,True,False
SRV_003913,CUST_00214,2025-08-25 05:00:18.661250,Oil Change,Mansarovar,Jaipur,1.5,1.8,0.4,2213.0,773.0,2987.0,0.97,110.0,3.5,4.4,8.0,Passive,True,True,3.6,5.0,Available,Online,True,False
SRV_003914,CUST_01544,2023-12-03 05:00:18.741246,Major Service,Aundh,Pune,8.5,5.9,0.0,12731.0,1854.0,14585.0,0.68,109.0,4.4,3.3,2.3,Detractor,True,True,4.8,3.7,Delayed,Phone,False,False
SRV_003915,CUST_01425,2024-05-08 05:00:18.737542,Major Service,Banjara Hills,Hyderabad,5.2,3.4,0.0,10027.0,409.0,10436.0,0.67,79.0,4.0,3.8,7.7,Passive,False,False,3.3,4.3,Delayed,Walk-in,True,False
SRV_003916,CUST_01745,2024-10-14 05:00:18.761245,Tire Service,Prahlad Nagar,Ahmedabad,2.8,3.2,0.4,5970.0,1081.0,7051.0,0.9,21.0,4.6,4.4,7.5,Passive,True,True,4.0,5.0,Delayed,Walk-in,True,False
SRV_003917,CUST_00259,2023-05-30 05:00:18.663245,Regular Service,Whitefield,Bangalore,2.8,2.1,0.0,3190.0,305.0,3495.0,0.64,92.0,4.1,4.2,7.6,Passive,False,True,5.0,4.5,Delayed,Online,True,False
SRV_003918,CUST_01103,2022-11-04 05:00:18.701242,Engine Repair,Secunderabad,Hyderabad,7.8,10.8,3.0,24489.0,4169.0,28658.0,0.84,56.0,4.5,3.5,3.0,Detractor,True,True,4.5,3.6,Not Available,Mobile App,True,False
SRV_003919,CUST_00279,2024-11-21 05:00:18.663245,Major Service,Jayanagar,Bangalore,5.2,3.7,0.0,12748.0,4339.0,17088.0,0.61,57.0,4.1,3.1,3.2,Detractor,False,True,5.0,3.9,Not Available,Walk-in,True,False
SRV_003920,CUST_00156,2023-08-25 05:00:18.660247,Regular Service,Aundh,Pune,2.8,2.2,0.0,4554.0,1359.0,5913.0,0.82,55.0,4.5,3.7,7.3,Passive,True,True,3.2,4.3,Available,Mobile App,False,False
SRV_003921,CUST_01049,2024-06-19 05:00:18.700242,Regular Service,Gomti Nagar,Lucknow,2.2,2.6,0.4,2714.0,421.0,3136.0,0.66,46.0,4.3,3.1,1.5,Detractor,False,True,4.6,4.6,Delayed,Online,True,False
SRV_003922,CUST_01651,2025-06-04 05:00:18.759243,Engine Repair,Hinjewadi,Pune,7.3,10.0,2.7,36685.0,8162.0,44846.0,0.9,112.0,3.9,2.9,1.6,Detractor,True,True,4.8,4.1,Delayed,Phone,False,False
SRV_003923,CUST_00464,2024-12-31 05:00:18.685242,Oil Change,Kukatpally,Hyderabad,1.6,1.5,0.0,2568.0,992.0,3560.0,0.75,43.0,4.1,3.3,0.2,Detractor,False,True,3.8,4.7,Not Available,Walk-in,False,False
SRV_003924,CUST_01331,2023-11-12 05:00:18.734243,AC Service,Hazratganj,Lucknow,2.8,2.9,0.1,4441.0,1261.0,5702.0,0.71,76.0,4.2,3.6,7.1,Passive,False,True,4.3,4.7,Not Available,Walk-in,False,False
SRV_003925,CUST_00455,2025-04-01 05:00:18.685242,Major Service,Gachibowli,Hyderabad,6.1,5.6,0.0,10548.0,3518.0,14066.0,0.69,12.0,3.6,3.9,7.2,Passive,True,False,3.6,4.3,Available,Online,True,False
SRV_003926,CUST_00286,2023-08-10 05:00:18.663245,Regular Service,Gachibowli,Hyderabad,1.9,1.6,0.0,4573.0,1089.0,5663.0,0.92,81.0,3.6,4.7,9.1,Promoter,True,True,3.7,3.9,Not Available,Walk-in,True,False
SRV_003927,CUST_01237,2022-12-10 05:00:18.729244,Oil Change,Aundh,Pune,1.9,1.6,0.0,2884.0,208.0,3092.0,0.61,80.0,3.2,3.8,7.4,Passive,True,True,3.4,4.6,Available,Phone,True,False
SRV_003928,CUST_00852,2025-06-17 05:00:18.695242,Regular Service,OMR,Chennai,2.5,2.3,0.0,4380.0,237.0,4616.0,0.8,34.0,3.3,3.7,7.6,Passive,True,False,4.4,3.6,Available,Online,True,False
SRV_003929,CUST_00223,2025-04-07 05:00:18.661250,Brake Service,Kothrud,Pune,4.5,6.0,1.5,4423.0,116.0,4539.0,0.99,76.0,4.2,4.3,7.5,Passive,False,False,4.1,4.7,Delayed,Phone,False,False
SRV_003930,CUST_01466,2024-03-04 05:00:18.739244,Transmission Service,Howrah,Kolkata,4.5,4.8,0.2,16552.0,5145.0,21697.0,0.78,34.0,4.2,3.3,2.2,Detractor,False,True,3.8,4.6,Not Available,Online,True,False
SRV_003931,CUST_00753,2024-02-25 05:00:18.693242,Brake Service,Prahlad Nagar,Ahmedabad,3.4,4.4,1.0,8152.0,2256.0,10408.0,0.84,82.0,4.4,3.5,1.0,Detractor,True,True,4.5,4.6,Available,Phone,False,False
SRV_003932,CUST_00389,2024-03-09 05:00:18.684243,Oil Change,Vastrapur,Ahmedabad,1.3,1.0,0.0,2500.0,921.0,3421.0,0.92,31.0,4.1,3.7,7.2,Passive,False,True,4.2,4.7,Not Available,Mobile App,False,False
SRV_003933,CUST_01499,2023-04-25 05:00:18.739244,Regular Service,Secunderabad,Hyderabad,3.4,3.7,0.3,4236.0,575.0,4812.0,0.65,65.0,4.2,3.9,7.0,Passive,False,True,3.6,4.0,Available,Mobile App,True,False
SRV_003934,CUST_01961,2023-04-06 05:00:18.767245,AC Service,Aundh,Pune,3.2,2.2,0.0,3786.0,239.0,4024.0,0.74,65.0,3.5,3.6,7.6,Passive,True,True,3.9,4.8,Not Available,Walk-in,False,False
SRV_003935,CUST_01892,2025-06-23 05:00:18.765246,Brake Service,Anna Nagar,Chennai,4.9,5.4,0.5,4066.0,470.0,4536.0,0.75,10.0,3.3,4.2,7.2,Passive,True,False,3.6,4.9,Not Available,Online,True,False
SRV_003936,CUST_01328,2024-05-16 05:00:18.734243,Regular Service,Malad,Mumbai,2.9,3.7,0.7,6083.0,1245.0,7328.0,0.7,56.0,4.8,3.3,1.7,Detractor,True,True,3.3,4.7,Not Available,Walk-in,False,False
SRV_003937,CUST_00227,2024-06-20 05:00:18.662248,Oil Change,Velachery,Chennai,1.9,1.5,0.0,2977.0,923.0,3900.0,0.91,104.0,3.1,3.4,5.8,Detractor,True,True,4.8,3.6,Not Available,Walk-in,True,False
SRV_003938,CUST_01245,2023-05-30 05:00:18.729244,Major Service,C-Scheme,Jaipur,5.5,5.9,0.4,12990.0,3248.0,16238.0,0.66,93.0,4.4,3.9,7.6,Passive,True,True,3.7,4.5,Delayed,Mobile App,True,False
SRV_003939,CUST_01906,2024-04-27 05:00:18.765246,Regular Service,Aundh,Pune,4.5,3.7,0.0,3517.0,172.0,3688.0,0.81,119.0,4.2,4.6,9.6,Promoter,True,True,3.3,4.6,Available,Phone,True,False
SRV_003940,CUST_01933,2023-09-08 05:00:18.766243,Oil Change,Lajpat Nagar,Delhi,1.8,1.3,0.0,2256.0,725.0,2982.0,0.91,78.0,3.4,3.3,5.1,Detractor,False,True,3.8,3.7,Delayed,Online,True,False
SRV_003941,CUST_00468,2023-09-14 05:00:18.686242,Brake Service,Velachery,Chennai,4.2,4.2,0.0,7375.0,1932.0,9307.0,0.79,14.0,3.8,4.3,7.1,Passive,False,True,4.7,4.2,Delayed,Online,False,False
SRV_003942,CUST_01105,2024-11-20 05:00:18.701242,Brake Service,Goregaon,Mumbai,2.2,2.1,0.0,6492.0,1753.0,8244.0,0.87,12.0,3.4,3.5,5.0,Detractor,False,True,3.3,3.6,Not Available,Mobile App,False,False
SRV_003943,CUST_00441,2025-03-26 05:00:18.685242,Engine Repair,Aliganj,Lucknow,11.2,12.3,1.0,35798.0,11588.0,47386.0,0.76,68.0,3.5,3.9,7.4,Passive,True,True,4.5,4.5,Delayed,Mobile App,True,True
SRV_003944,CUST_00110,2024-07-16 05:00:18.658241,Major Service,Anna Nagar,Chennai,6.2,5.8,0.0,14242.0,5061.0,19304.0,0.61,30.0,3.8,3.1,2.1,Detractor,True,False,3.9,4.3,Available,Walk-in,True,False
SRV_003945,CUST_00318,2024-04-19 05:00:18.664243,AC Service,Baner,Pune,3.1,3.6,0.5,4931.0,1382.0,6313.0,0.97,29.0,4.8,3.7,7.2,Passive,True,True,4.6,4.4,Available,Online,True,False
SRV_003946,CUST_01931,2025-10-09 05:00:18.766243,Regular Service,Rajarhat,Kolkata,2.8,3.5,0.8,4618.0,95.0,4713.0,0.64,13.0,3.7,3.3,0.3,Detractor,False,True,3.2,4.5,Not Available,Phone,True,True
SRV_003947,CUST_01684,2024-03-30 05:00:18.759243,Oil Change,Connaught Place,Delhi,1.2,1.0,0.0,3450.0,380.0,3830.0,0.95,95.0,3.1,3.6,7.5,Passive,False,False,4.6,4.3,Not Available,Phone,False,False
SRV_003948,CUST_00927,2025-04-26 05:00:18.697242,Tire Service,Wakad,Pune,1.6,2.1,0.5,10799.0,3524.0,14323.0,0.91,26.0,4.5,3.6,7.7,Passive,True,True,3.6,3.9,Not Available,Mobile App,True,False
SRV_003949,CUST_00505,2025-09-29 05:00:18.686242,AC Service,Baner,Pune,4.0,3.4,0.0,4036.0,1160.0,5196.0,0.92,107.0,3.7,4.5,7.5,Passive,False,True,4.1,3.5,Available,Walk-in,False,False
SRV_003950,CUST_01745,2024-07-03 05:00:18.761245,Regular Service,Prahlad Nagar,Ahmedabad,2.5,2.5,0.0,4779.0,1603.0,6382.0,0.87,108.0,4.1,4.0,7.9,Passive,False,True,3.3,5.0,Available,Phone,True,True
SRV_003951,CUST_00757,2024-04-26 05:00:18.693242,Major Service,Vaishali Nagar,Jaipur,6.4,7.5,1.2,13165.0,1922.0,15087.0,0.82,108.0,4.1,3.9,7.4,Passive,False,True,4.0,4.9,Available,Walk-in,True,False
SRV_003952,CUST_01303,2025-03-28 05:00:18.733242,Engine Repair,Gachibowli,Hyderabad,10.2,8.1,0.0,22853.0,5490.0,28342.0,0.98,69.0,3.6,5.0,9.5,Promoter,False,True,3.8,3.9,Delayed,Walk-in,False,False
SRV_003953,CUST_01662,2024-02-12 05:00:18.759243,Regular Service,Tambaram,Chennai,2.9,3.2,0.3,4556.0,1644.0,6200.0,0.79,91.0,4.4,3.9,7.6,Passive,False,True,4.7,4.5,Available,Phone,True,False
SRV_003954,CUST_00198,2024-09-10 05:00:18.661250,Battery Replacement,Andheri West,Mumbai,2.2,2.1,0.0,7938.0,1054.0,8993.0,0.67,84.0,4.1,3.5,5.6,Detractor,True,True,3.2,4.1,Delayed,Phone,False,True
SRV_003955,CUST_00801,2024-10-14 05:00:18.694242,Battery Replacement,Satellite,Ahmedabad,1.5,1.3,0.0,8418.0,2129.0,10548.0,0.94,94.0,3.6,3.6,7.6,Passive,True,True,3.6,4.3,Available,Mobile App,True,False
SRV_003956,CUST_00085,2024-11-26 05:00:18.657826,Regular Service,Madhapur,Hyderabad,2.9,3.1,0.2,3213.0,77.0,3290.0,0.93,102.0,4.8,4.2,7.5,Passive,False,True,3.8,3.6,Available,Walk-in,False,False
SRV_003957,CUST_00960,2023-07-29 05:00:18.698242,Major Service,OMR,Chennai,6.3,7.4,1.2,14508.0,3231.0,17738.0,0.84,14.0,3.9,4.0,7.4,Passive,False,False,3.3,3.6,Available,Online,True,False
SRV_003958,CUST_00883,2026-01-10 05:00:18.696242,Regular Service,Madhapur,Hyderabad,3.7,4.0,0.3,2637.0,48.0,2685.0,0.76,67.0,4.1,4.0,7.5,Passive,False,True,3.4,4.9,Not Available,Phone,False,True
SRV_003959,CUST_01604,2022-12-28 05:00:18.742244,Tire Service,Madhapur,Hyderabad,1.7,1.6,0.0,10264.0,2356.0,12621.0,0.86,84.0,3.3,3.6,7.3,Passive,True,True,4.4,3.6,Delayed,Walk-in,False,False
SRV_003960,CUST_00426,2024-06-14 05:00:18.685242,Major Service,Satellite,Ahmedabad,4.3,3.5,0.0,10674.0,1577.0,12252.0,0.92,46.0,4.3,4.4,7.7,Passive,False,True,3.0,4.7,Not Available,Phone,True,False
SRV_003961,CUST_01629,2024-11-14 05:00:18.742244,Brake Service,Maninagar,Ahmedabad,2.8,2.9,0.1,7316.0,976.0,8292.0,0.75,72.0,3.5,3.7,7.6,Passive,False,True,3.5,4.3,Not Available,Online,False,False
SRV_003962,CUST_00282,2024-09-16 05:00:18.663245,AC Service,Connaught Place,Delhi,3.4,4.2,0.8,3914.0,114.0,4029.0,0.69,66.0,4.0,4.0,7.5,Passive,True,True,3.9,3.7,Available,Walk-in,False,False
SRV_003963,CUST_00422,2023-04-24 05:00:18.684243,Regular Service,Jayanagar,Bangalore,3.8,4.8,1.1,3138.0,188.0,3326.0,0.76,76.0,4.8,4.2,7.6,Passive,True,True,3.3,4.1,Not Available,Online,True,True
SRV_003964,CUST_00900,2024-08-07 05:00:18.696242,Regular Service,Howrah,Kolkata,3.9,3.1,0.0,3183.0,840.0,4022.0,0.72,69.0,4.2,4.3,7.3,Passive,False,True,3.9,3.9,Delayed,Walk-in,False,False
SRV_003965,CUST_01841,2023-02-10 05:00:18.764244,Oil Change,Secunderabad,Hyderabad,1.8,1.8,0.0,1815.0,35.0,1850.0,0.93,30.0,4.8,4.8,9.6,Promoter,True,False,3.2,5.0,Not Available,Walk-in,False,False
SRV_003966,CUST_01316,2025-06-05 05:00:18.733242,Regular Service,Velachery,Chennai,3.8,2.4,0.0,3073.0,1122.0,4195.0,0.64,25.0,3.3,4.1,8.0,Passive,True,True,3.1,4.2,Available,Phone,True,False
SRV_003967,CUST_01371,2023-11-28 05:00:18.735244,Oil Change,Gomti Nagar,Lucknow,1.6,1.7,0.1,2858.0,855.0,3713.0,0.66,55.0,4.0,3.7,7.5,Passive,True,True,3.3,3.7,Delayed,Walk-in,False,False
SRV_003968,CUST_01566,2024-09-01 05:00:18.741246,Major Service,Malad,Mumbai,8.0,8.1,0.2,16596.0,18.0,16614.0,0.62,25.0,3.3,3.1,2.2,Detractor,False,True,4.5,4.8,Not Available,Online,True,False
SRV_003969,CUST_01251,2024-01-10 05:00:18.730244,Battery Replacement,Kukatpally,Hyderabad,1.3,1.3,0.0,8475.0,1797.0,10272.0,0.75,107.0,4.3,2.9,2.8,Detractor,True,True,4.5,4.7,Available,Mobile App,False,False
SRV_003970,CUST_01823,2025-01-29 05:00:18.763244,Regular Service,Indira Nagar,Lucknow,4.1,4.8,0.7,2359.0,190.0,2549.0,0.63,105.0,4.7,3.9,7.1,Passive,False,True,4.1,4.6,Not Available,Phone,True,False
SRV_003971,CUST_00433,2025-03-22 05:00:18.685242,Regular Service,Banjara Hills,Hyderabad,2.6,2.8,0.2,2562.0,1016.0,3578.0,0.89,63.0,4.6,3.9,7.4,Passive,True,True,3.3,4.1,Available,Walk-in,True,False
SRV_003972,CUST_01677,2025-04-15 05:00:18.759243,Tire Service,Kothrud,Pune,1.9,2.3,0.4,10455.0,3667.0,14122.0,0.83,52.0,3.2,4.1,7.8,Passive,True,True,4.0,4.8,Not Available,Phone,False,False
SRV_003973,CUST_00201,2025-05-13 05:00:18.661250,Transmission Service,Prahlad Nagar,Ahmedabad,5.9,5.4,0.0,16260.0,4243.0,20503.0,0.87,67.0,3.0,3.6,7.9,Passive,False,True,4.4,4.3,Not Available,Walk-in,True,False
SRV_003974,CUST_00990,2023-04-25 05:00:18.699242,AC Service,Dwarka,Delhi,3.4,2.4,0.0,4791.0,525.0,5315.0,0.96,66.0,4.9,3.6,7.0,Passive,False,True,3.3,4.5,Delayed,Phone,False,False
SRV_003975,CUST_00960,2024-02-17 05:00:18.698242,Regular Service,OMR,Chennai,3.5,3.4,0.0,4277.0,116.0,4393.0,0.61,86.0,4.3,3.7,7.5,Passive,True,True,4.2,4.6,Available,Walk-in,False,False
SRV_003976,CUST_00131,2022-11-25 05:00:18.659245,Oil Change,Malviya Nagar,Jaipur,1.4,2.1,0.7,2540.0,629.0,3169.0,0.73,102.0,4.2,3.3,2.5,Detractor,True,True,3.7,4.6,Not Available,Phone,False,False
SRV_003977,CUST_00965,2023-01-06 05:00:18.698242,Major Service,Rajarhat,Kolkata,6.3,4.7,0.0,10092.0,149.0,10241.0,0.7,106.0,3.1,3.6,7.3,Passive,False,True,4.5,4.0,Delayed,Phone,False,True
SRV_003978,CUST_01537,2024-10-17 05:00:18.740245,Brake Service,Madhapur,Hyderabad,3.7,3.4,0.0,6966.0,432.0,7398.0,0.6,91.0,3.3,3.3,1.1,Detractor,True,True,3.3,4.1,Available,Mobile App,True,False
SRV_003979,CUST_01843,2023-03-19 05:00:18.764388,Transmission Service,Indira Nagar,Lucknow,8.1,9.6,1.4,8009.0,2773.0,10782.0,0.64,69.0,3.6,3.3,2.9,Detractor,True,True,4.5,3.5,Not Available,Mobile App,False,False
SRV_003980,CUST_00216,2023-05-09 05:00:18.661250,Regular Service,Powai,Mumbai,3.2,3.7,0.4,3209.0,466.0,3675.0,0.98,44.0,3.6,4.6,9.6,Promoter,True,True,3.4,3.8,Delayed,Phone,True,False
SRV_003981,CUST_00999,2026-03-12 05:00:18.699242,Battery Replacement,Velachery,Chennai,1.4,1.6,0.2,5290.0,201.0,5491.0,0.79,103.0,4.5,4.9,9.8,Promoter,False,True,3.4,3.8,Not Available,Walk-in,True,False
SRV_003982,CUST_01675,2023-11-28 05:00:18.759243,Engine Repair,Whitefield,Bangalore,7.5,6.5,0.0,47858.0,18245.0,66103.0,0.78,10.0,3.4,3.8,7.1,Passive,True,True,4.1,3.5,Delayed,Phone,True,False
SRV_003983,CUST_00745,2025-05-05 05:00:18.693242,Regular Service,Wakad,Pune,3.9,4.2,0.3,2706.0,972.0,3678.0,0.79,14.0,4.1,3.5,5.2,Detractor,False,True,4.3,4.9,Delayed,Mobile App,False,False
SRV_003984,CUST_00722,2024-10-06 05:00:18.692244,Tire Service,Hazratganj,Lucknow,1.5,2.1,0.6,2876.0,852.0,3728.0,0.96,61.0,3.9,4.9,9.7,Promoter,True,True,4.3,3.6,Available,Phone,False,False
SRV_003985,CUST_00662,2025-03-19 05:00:18.691243,Major Service,Banjara Hills,Hyderabad,5.3,4.5,0.0,13534.0,4419.0,17953.0,0.69,34.0,4.3,3.6,7.6,Passive,False,True,4.1,4.9,Not Available,Walk-in,False,False
SRV_003986,CUST_00812,2025-01-03 05:00:18.694242,Brake Service,Thane,Mumbai,1.8,2.2,0.4,7039.0,764.0,7804.0,0.79,45.0,3.3,3.4,1.8,Detractor,True,True,4.7,4.5,Delayed,Phone,False,True
SRV_003987,CUST_01016,2026-04-14 05:00:18.699242,Regular Service,Howrah,Kolkata,3.6,3.1,0.0,3425.0,468.0,3894.0,0.74,23.0,3.7,3.6,7.7,Passive,False,True,4.2,3.6,Delayed,Online,True,False
SRV_003988,CUST_00377,2023-06-29 05:00:18.683245,Regular Service,Maninagar,Ahmedabad,2.1,1.9,0.0,4784.0,153.0,4937.0,0.8,64.0,4.2,3.3,5.4,Detractor,True,True,3.1,4.1,Available,Mobile App,False,False
SRV_003989,CUST_00713,2024-03-16 05:00:18.692244,Oil Change,Vastrapur,Ahmedabad,1.6,2.1,0.5,2563.0,428.0,2991.0,0.77,98.0,4.8,3.5,3.8,Detractor,True,False,4.6,4.6,Delayed,Mobile App,False,False
SRV_003990,CUST_00981,2023-05-26 05:00:18.699242,Major Service,Satellite,Ahmedabad,4.0,4.8,0.8,13627.0,3158.0,16786.0,0.73,31.0,3.9,3.4,2.7,Detractor,True,True,4.7,4.0,Not Available,Online,True,False
SRV_003991,CUST_01228,2023-11-02 05:00:18.723244,Battery Replacement,Park Street,Kolkata,1.5,1.5,0.0,5244.0,558.0,5802.0,0.78,19.0,3.4,4.2,7.1,Passive,True,True,4.7,3.6,Available,Walk-in,True,False
SRV_003992,CUST_00044,2025-08-23 05:00:18.656242,Regular Service,Mansarovar,Jaipur,3.0,3.7,0.7,4185.0,1227.0,5412.0,0.77,41.0,4.3,4.0,7.3,Passive,True,False,4.2,4.6,Available,Phone,True,False
SRV_003993,CUST_00789,2023-11-19 05:00:18.694242,Oil Change,Koramangala,Bangalore,1.6,1.5,0.0,1537.0,332.0,1869.0,0.82,82.0,4.2,4.0,7.0,Passive,True,True,4.2,4.1,Delayed,Phone,True,False
SRV_003994,CUST_01269,2025-05-22 05:00:18.731244,Major Service,Malviya Nagar,Jaipur,5.0,5.9,0.9,9115.0,60.0,9175.0,0.85,53.0,3.7,4.7,9.4,Promoter,True,True,4.6,4.4,Delayed,Online,True,False
SRV_003995,CUST_00128,2023-11-10 05:00:18.659245,Major Service,Powai,Mumbai,5.1,5.2,0.1,9767.0,3716.0,13483.0,0.91,88.0,4.2,4.4,7.7,Passive,False,False,4.4,3.9,Not Available,Walk-in,True,False
SRV_003996,CUST_00400,2025-07-22 05:00:18.684243,Major Service,Aliganj,Lucknow,7.4,7.2,0.0,12713.0,4547.0,17260.0,0.76,49.0,4.5,3.0,2.6,Detractor,True,True,3.3,4.7,Not Available,Walk-in,False,False
SRV_003997,CUST_01317,2024-03-30 05:00:18.733242,Tire Service,Velachery,Chennai,1.5,1.8,0.2,13919.0,4113.0,18033.0,0.8,44.0,3.3,3.3,5.0,Detractor,True,True,4.0,3.8,Delayed,Mobile App,True,False
SRV_003998,CUST_00448,2024-03-22 05:00:18.685242,Brake Service,Malviya Nagar,Jaipur,3.7,3.5,0.0,3644.0,40.0,3685.0,0.98,33.0,3.9,4.2,7.7,Passive,True,True,4.1,4.2,Delayed,Phone,False,False
SRV_003999,CUST_01903,2024-12-26 05:00:18.765246,Oil Change,Gomti Nagar,Lucknow,1.8,1.7,0.0,2218.0,615.0,2833.0,0.95,83.0,3.6,4.5,9.6,Promoter,False,True,4.7,4.0,Delayed,Online,False,False
SRV_004000,CUST_00368,2023-06-02 05:00:18.683245,Oil Change,Vastrapur,Ahmedabad,1.9,1.5,0.0,2023.0,468.0,2492.0,0.79,58.0,4.2,4.4,7.1,Passive,False,False,4.3,4.3,Delayed,Walk-in,False,False
SRV_004001,CUST_00396,2024-03-23 05:00:18.684243,Regular Service,Mansarovar,Jaipur,2.5,1.8,0.0,3404.0,1212.0,4616.0,0.71,78.0,4.9,4.3,7.5,Passive,False,True,4.9,4.8,Available,Walk-in,False,False
SRV_004002,CUST_01702,2023-05-19 05:00:18.760245,Regular Service,Vastrapur,Ahmedabad,3.5,4.2,0.8,2439.0,742.0,3180.0,0.83,73.0,3.9,4.0,7.7,Passive,False,True,5.0,3.5,Delayed,Online,False,False
SRV_004003,CUST_00874,2024-10-12 05:00:18.696242,Regular Service,Whitefield,Bangalore,2.1,2.7,0.6,2664.0,32.0,2696.0,0.88,89.0,3.5,3.6,7.8,Passive,True,True,3.9,3.8,Available,Phone,True,False
SRV_004004,CUST_01575,2025-11-11 05:00:18.741246,Regular Service,Rajarhat,Kolkata,2.9,3.1,0.2,3571.0,733.0,4304.0,0.74,70.0,4.4,4.0,7.8,Passive,False,True,4.2,4.2,Not Available,Walk-in,False,False
SRV_004005,CUST_00999,2025-11-09 05:00:18.699242,Regular Service,Velachery,Chennai,4.6,4.7,0.1,3397.0,613.0,4010.0,0.83,73.0,3.2,4.5,9.3,Promoter,False,True,3.8,4.5,Available,Walk-in,False,False
SRV_004006,CUST_00832,2025-11-22 05:00:18.695242,Oil Change,Rohini,Delhi,0.9,1.3,0.4,2698.0,277.0,2975.0,0.75,61.0,4.1,3.2,1.6,Detractor,True,True,4.4,4.0,Available,Mobile App,True,False
SRV_004007,CUST_01251,2024-07-23 05:00:18.730244,Regular Service,Kukatpally,Hyderabad,3.7,4.1,0.5,5627.0,1862.0,7489.0,0.94,58.0,4.5,4.4,7.1,Passive,False,True,4.0,3.9,Delayed,Walk-in,True,False
SRV_004008,CUST_01840,2023-08-13 05:00:18.764244,Regular Service,Marathahalli,Bangalore,2.5,1.7,0.0,4459.0,1620.0,6080.0,0.61,118.0,3.3,3.8,7.1,Passive,True,True,4.6,4.2,Delayed,Online,True,False
SRV_004009,CUST_00350,2023-06-13 05:00:18.665243,Regular Service,Marathahalli,Bangalore,2.2,2.7,0.5,3982.0,1452.0,5434.0,0.6,52.0,4.5,3.9,7.8,Passive,True,True,3.0,3.7,Delayed,Phone,True,False
SRV_004010,CUST_00460,2024-03-22 05:00:18.685242,Major Service,Velachery,Chennai,8.6,8.5,0.0,13199.0,4750.0,17948.0,0.66,54.0,4.1,3.1,2.1,Detractor,True,True,3.2,4.9,Available,Walk-in,False,False
SRV_004011,CUST_01477,2024-04-15 05:00:18.739244,Oil Change,Gomti Nagar,Lucknow,1.2,1.4,0.2,2563.0,770.0,3333.0,0.98,87.0,3.1,4.5,9.9,Promoter,False,True,4.9,4.0,Delayed,Walk-in,False,False
